,案例1,案例2,sim_w2v,sim_original,sim_vsm,sim_BERT,sim_Human
330,0425\11.json,0425\45.json,0.54,0.54,0.590909091,0.710526821,0.522407312
331,0425\11.json,0425\46.json,0.561,0.517,0.565752382,0.644738251,0.514166667
332,0425\11.json,0425\47.json,0.442,0.432,0.533465069,0.655027367,0.4775
333,0425\11.json,0425\48.json,0.573,0.517,0.577920492,0.676939485,0.514166667
334,0425\11.json,0425\49.json,0.566,0.514,0.577920492,0.590811014,0.509254265
335,0425\11.json,0425\5.json,0.432,0.432,0.522232968,0.629328116,0.4775
336,0425\11.json,0425\50.json,0.58,0.58,0.609271796,0.703312234,0.596578493
337,0425\11.json,0425\51.json,0.557,0.546,0.565752382,0.597883749,0.4775
338,0425\11.json,0425\52.json,0.523,0.523,0.590909091,0.634556081,0.522407312
339,0425\11.json,0425\53.json,0.644,0.644,0.681818182,0.616875664,0.69913353
340,0425\11.json,0425\54.json,0.574,0.546,0.475327076,0.6331764,0.4775
341,0425\11.json,0425\55.json,0.526,0.486,0.554321863,0.704639918,0.514166667
342,0425\11.json,0425\56.json,0.557,0.557,0.604814737,0.570272636,0.522407312
343,0425\11.json,0425\57.json,0.605,0.586,0.651338947,0.547402764,0.577977275
344,0425\11.json,0425\58.json,0.535,0.535,0.590909091,0.695673663,0.514166667
345,0425\11.json,0425\59.json,0.648,0.648,0.636363636,0.595419718,0.558997212
346,0425\11.json,0425\6.json,0.516,0.493,0.565752382,0.72189358,0.4775
347,0425\11.json,0425\60.json,0.528,0.478,0.475327076,0.741593656,0.511529514
348,0425\11.json,0425\61.json,0.547,0.54,0.523784927,0.63075059,0.505901878
349,0425\11.json,0425\62.json,0.614,0.614,0.604814737,0.67204341,0.505901878
350,0425\11.json,0425\63.json,0.519,0.478,0.514674929,0.503941194,0.520544309
351,0425\11.json,0425\64.json,0.637,0.626,0.619750683,0.619037918,0.514166667
352,0425\11.json,0425\65.json,0.603,0.569,0.604814737,0.597030699,0.514166667
353,0425\11.json,0425\66.json,0.557,0.557,0.619750683,0.471711843,0.514166667
354,0425\11.json,0425\67.json,0.548,0.523,0.533396461,0.657695399,0.4775
355,0425\11.json,0425\68.json,0.5,0.478,0.533396461,0.601929526,0.533069963
356,0425\11.json,0425\69.json,0.578,0.546,0.604814737,0.664345138,0.522407312
357,0425\11.json,0425\7.json,0.47,0.432,0.459503749,0.668874638,0.4775
358,0425\11.json,0425\70.json,0.629,0.586,0.65279121,0.640515349,0.625306593
359,0425\11.json,0425\71.json,0.548,0.495,0.543557307,0.727369504,0.514166667
360,0425\11.json,0425\72.json,0.584,0.584,0.609271796,0.737098711,0.558997212
361,0425\11.json,0425\73.json,0.56,0.535,0.619750683,0.752004427,0.514166667
362,0425\11.json,0425\74.json,0.537,0.512,0.577920492,0.666440496,0.4775
363,0425\11.json,0425\75.json,0.578,0.546,0.533396461,0.800343224,0.4775
364,0425\11.json,0425\76.json,0.609,0.569,0.554265308,0.625590044,0.520544309
365,0425\11.json,0425\77.json,0.56,0.512,0.523784927,0.639001189,0.509254265
366,0425\11.json,0425\78.json,0.586,0.561,0.590909091,0.645109394,0.4775
367,0425\11.json,0425\79.json,0.552,0.552,0.604814737,0.708260166,0.54100853
368,0425\11.json,0425\8.json,0.578,0.569,0.590909091,0.667263771,0.514166667
369,0425\11.json,0425\80.json,0.604,0.538,0.622375914,0.635260022,0.533069963
370,0425\11.json,0425\81.json,0.603,0.603,0.533396461,0.632582612,0.509254265
371,0425\11.json,0425\82.json,0.54,0.478,0.577920492,0.765947085,0.525625
372,0425\11.json,0425\83.json,0.591,0.591,0.635850784,0.558010227,0.522407312
373,0425\11.json,0425\84.json,0.609,0.569,0.604814737,0.740980003,0.514166667
374,0425\11.json,0425\85.json,0.479,0.432,0.533465069,0.524529927,0.4775
375,0425\11.json,0425\86.json,0.609,0.58,0.609271796,0.656740626,0.596578493
376,0425\11.json,0425\87.json,0.69,0.665,0.696310624,0.639611425,0.717035333
377,0425\11.json,0425\88.json,0.526,0.491,0.622375914,0.717954337,0.561471841
378,0425\11.json,0425\89.json,0.476,0.432,0.483493778,0.706727921,0.4775
379,0425\11.json,0425\9.json,0.603,0.591,0.635850784,0.719794956,0.4775
380,0425\11.json,0425\90.json,0.54,0.54,0.590909091,0.661373792,0.522407312
381,0425\11.json,0425\91.json,0.577,0.537,0.564076075,0.691048209,0.503427249
382,0425\11.json,0425\92.json,0.585,0.54,0.596962006,0.667364043,0.557210975
383,0425\11.json,0425\93.json,0.575,0.56,0.622375914,0.603368259,0.533069963
384,0425\11.json,0425\94.json,0.593,0.58,0.635850784,0.674537276,0.522407312
385,0425\11.json,0425\95.json,0.566,0.54,0.590909091,0.633215493,0.4775
386,0425\11.json,0425\96.json,0.469,0.432,0.501745206,0.656821166,0.4775
387,0425\11.json,0425\97.json,0.515,0.503,0.543557307,0.627424137,0.4775
388,0425\11.json,0425\98.json,0.588,0.563,0.609271796,0.608669167,0.505901878
389,0425\11.json,0425\99.json,0.662,0.637,0.633446066,0.709550776,0.658078656
390,0425\12.json,0425\13.json,0.7,0.675,0.682242292,0.804095841,0.746275308
391,0425\12.json,0425\14.json,0.656,0.619,0.596962006,0.766172397,0.688063492
392,0425\12.json,0425\15.json,0.559,0.525,0.577920492,0.840410463,0.533069963
393,0425\12.json,0425\16.json,0.538,0.538,0.627181508,0.712284914,0.633063492
394,0425\12.json,0425\17.json,0.612,0.612,0.596962006,0.755332606,0.65100853
395,0425\12.json,0425\18.json,0.571,0.545,0.627181508,0.618851375,0.633063492
396,0425\12.json,0425\19.json,0.628,0.593,0.574426958,0.748382885,0.697230159
397,0425\12.json,0425\2.json,0.696,0.659,0.682242292,0.69500816,0.696572021
398,0425\12.json,0425\20.json,0.774,0.741,0.762770071,0.702023963,0.825563492
399,0425\12.json,0425\21.json,0.709,0.709,0.697863158,0.745426922,0.746423654
400,0425\12.json,0425\22.json,0.716,0.716,0.744387368,0.747115858,0.752141985
401,0425\12.json,0425\23.json,0.681,0.656,0.711286759,0.754978951,0.706578493
402,0425\12.json,0425\24.json,0.618,0.573,0.639602149,0.765500099,0.54100853
403,0425\12.json,0425\25.json,0.668,0.656,0.656487952,0.883077307,0.746423654
404,0425\12.json,0425\26.json,0.665,0.634,0.65279121,0.825689268,0.637203286
405,0425\12.json,0425\27.json,0.778,0.75,0.739830038,0.714612791,0.760548524
406,0425\12.json,0425\28.json,0.688,0.682,0.727272727,0.786669214,0.775011904
407,0425\12.json,0425\29.json,0.686,0.686,0.727272727,0.562273154,0.696572021
408,0425\12.json,0425\3.json,0.648,0.648,0.715096942,0.798717864,0.651666667
409,0425\12.json,0425\30.json,0.587,0.55,0.585369407,0.81421751,0.541666667
410,0425\12.json,0425\31.json,0.753,0.707,0.681818182,0.731180702,0.696572021
411,0425\12.json,0425\32.json,0.604,0.594,0.590909091,0.731756143,0.600654431
412,0425\12.json,0425\33.json,0.677,0.667,0.668993608,0.710287816,0.710654431
413,0425\12.json,0425\34.json,0.719,0.686,0.697518449,0.692954958,0.697230159
414,0425\12.json,0425\35.json,0.648,0.641,0.65279121,0.673380404,0.733436177
415,0425\12.json,0425\36.json,0.718,0.718,0.715096942,0.712804992,0.743063492
416,0425\12.json,0425\37.json,0.789,0.789,0.790911579,0.790792747,0.798633455
417,0425\12.json,0425\38.json,0.639,0.639,0.65327458,0.75560499,0.5875
418,0425\12.json,0425\39.json,0.66,0.66,0.733673982,0.643234133,0.5875
419,0425\12.json,0425\4.json,0.492,0.459,0.622375914,0.685091769,0.4775
420,0425\12.json,0425\40.json,0.741,0.741,0.746202507,0.81760266,0.807230159
421,0425\12.json,0425\41.json,0.615,0.582,0.590909091,0.718352233,0.586381215
422,0425\12.json,0425\42.json,0.67,0.67,0.696310624,0.717985352,0.710845238
423,0425\12.json,0425\43.json,0.694,0.682,0.666831337,0.723782225,0.743063492
424,0425\12.json,0425\44.json,0.716,0.677,0.696310624,0.731229696,0.752141985
425,0425\12.json,0425\45.json,0.607,0.607,0.681818182,0.704816841,0.610851709
426,0425\12.json,0425\46.json,0.707,0.675,0.696310624,0.598918322,0.746275308
427,0425\12.json,0425\47.json,0.557,0.545,0.666831337,0.749297215,0.633063492
428,0425\12.json,0425\48.json,0.644,0.596,0.666831337,0.71030752,0.596578493
429,0425\12.json,0425\49.json,0.69,0.652,0.666831337,0.709926589,0.743633455
430,0425\12.json,0425\5.json,0.579,0.579,0.696310624,0.768382877,0.697230159
431,0425\12.json,0425\50.json,0.611,0.611,0.65279121,0.754639354,0.5875
432,0425\12.json,0425\51.json,0.677,0.667,0.696310624,0.701058667,0.782173351
433,0425\12.json,0425\52.json,0.66,0.66,0.727272727,0.753035871,0.555281746
434,0425\12.json,0425\53.json,0.673,0.673,0.727272727,0.766137098,0.698639927
435,0425\12.json,0425\54.json,0.652,0.616,0.511890697,0.744060717,0.662766887
436,0425\12.json,0425\55.json,0.742,0.711,0.724882436,0.719744253,0.696572021
437,0425\12.json,0425\56.json,0.638,0.591,0.604814737,0.657012069,0.555281746
438,0425\12.json,0425\57.json,0.694,0.686,0.744387368,0.6185268,0.775011904
439,0425\12.json,0425\58.json,0.637,0.637,0.681818182,0.695976232,0.596578493
440,0425\12.json,0425\59.json,0.624,0.624,0.636363636,0.77166974,0.586573979
441,0425\12.json,0425\6.json,0.658,0.644,0.696310624,0.841856157,0.697230159
442,0425\12.json,0425\60.json,0.557,0.457,0.511890697,0.757484434,0.4775
443,0425\12.json,0425\61.json,0.708,0.699,0.725240668,0.73104393,0.766270875
444,0425\12.json,0425\62.json,0.596,0.596,0.604814737,0.800529129,0.590860162
445,0425\12.json,0425\63.json,0.489,0.459,0.554265308,0.587262729,0.4775
446,0425\12.json,0425\64.json,0.641,0.632,0.667423812,0.711731762,0.640415102
447,0425\12.json,0425\65.json,0.706,0.661,0.651338947,0.68090959,0.746275308
448,0425\12.json,0425\66.json,0.58,0.58,0.667423812,0.584320612,0.605175196
449,0425\12.json,0425\67.json,0.541,0.508,0.533396461,0.699213305,0.4775
450,0425\12.json,0425\68.json,0.472,0.459,0.574426958,0.673728995,0.4775
451,0425\12.json,0425\69.json,0.603,0.58,0.604814737,0.802946934,0.610851709
452,0425\12.json,0425\7.json,0.571,0.545,0.574379686,0.708820587,0.633063492
453,0425\12.json,0425\70.json,0.606,0.573,0.65279121,0.819794376,0.54100853
454,0425\12.json,0425\71.json,0.696,0.652,0.668993608,0.810094492,0.696572021
455,0425\12.json,0425\72.json,0.653,0.591,0.65279121,0.796620355,0.586573979
456,0425\12.json,0425\73.json,0.602,0.569,0.619750683,0.820005849,0.605175196
457,0425\12.json,0425\74.json,0.575,0.54,0.622375914,0.79840115,0.533069963
458,0425\12.json,0425\75.json,0.657,0.616,0.574426958,0.774768745,0.675070436
459,0425\12.json,0425\76.json,0.554,0.503,0.514674929,0.742566639,0.4775
460,0425\12.json,0425\77.json,0.629,0.59,0.604367223,0.773634891,0.574506944
461,0425\12.json,0425\78.json,0.584,0.55,0.590909091,0.731424929,0.556087796
462,0425\12.json,0425\79.json,0.637,0.637,0.697863158,0.749093739,0.651666667
463,0425\12.json,0425\8.json,0.717,0.705,0.727272727,0.793983116,0.752141985
464,0425\12.json,0425\80.json,0.6,0.535,0.577920492,0.631073704,0.541666667
465,0425\12.json,0425\81.json,0.664,0.664,0.574426958,0.697718571,0.688063492
466,0425\12.json,0425\82.json,0.573,0.525,0.622375914,0.827538245,0.633063492
467,0425\12.json,0425\83.json,0.594,0.594,0.635850784,0.650186767,0.610851709
468,0425\12.json,0425\84.json,0.782,0.73,0.697863158,0.835009648,0.746275308
469,0425\12.json,0425\85.json,0.477,0.432,0.533465069,0.593418473,0.4775
470,0425\12.json,0425\86.json,0.67,0.653,0.65279121,0.818860518,0.6975
471,0425\12.json,0425\87.json,0.541,0.508,0.565752382,0.764280549,0.4775
472,0425\12.json,0425\88.json,0.545,0.511,0.577920492,0.770267553,0.633063492
473,0425\12.json,0425\89.json,0.54,0.459,0.564076075,0.796567664,0.4775
474,0425\12.json,0425\9.json,0.677,0.661,0.684762383,0.735371725,0.688633455
475,0425\12.json,0425\90.json,0.676,0.676,0.727272727,0.749578936,0.619448413
476,0425\12.json,0425\91.json,0.641,0.528,0.564076075,0.80123028,0.4775
477,0425\12.json,0425\92.json,0.69,0.652,0.682242292,0.807422176,0.696572021
478,0425\12.json,0425\93.json,0.608,0.585,0.622375914,0.670493062,0.4775
479,0425\12.json,0425\94.json,0.621,0.603,0.635850784,0.710016653,0.619448413
480,0425\12.json,0425\95.json,0.691,0.659,0.681818182,0.784632294,0.697230159
481,0425\12.json,0425\96.json,0.488,0.442,0.543557307,0.772694702,0.4775
482,0425\12.json,0425\97.json,0.583,0.556,0.585369407,0.774423606,0.533069963
483,0425\12.json,0425\98.json,0.643,0.61,0.609271796,0.71113749,0.688633455
484,0425\12.json,0425\99.json,0.532,0.499,0.514674929,0.756889011,0.4775
485,0425\13.json,0425\14.json,0.749,0.727,0.64,0.761817465,0.792762794
486,0425\13.json,0425\15.json,0.584,0.574,0.625543242,0.829874694,0.577348064
487,0425\13.json,0425\16.json,0.672,0.647,0.627571632,0.805356092,0.729254265
488,0425\13.json,0425\17.json,0.648,0.619,0.56,0.810631109,0.669730159
489,0425\13.json,0425\18.json,0.712,0.704,0.666794859,0.673202985,0.754303756
490,0425\13.json,0425\19.json,0.729,0.718,0.615840287,0.728039839,0.799057784
491,0425\13.json,0425\2.json,0.809,0.804,0.76,0.856115302,0.846
492,0425\13.json,0425\20.json,0.776,0.767,0.715541753,0.780633324,0.810711816
493,0425\13.json,0425\21.json,0.724,0.689,0.611010093,0.780423663,0.725901878
494,0425\13.json,0425\22.json,0.775,0.749,0.698297249,0.809573023,0.777210975
495,0425\13.json,0425\23.json,0.739,0.739,0.750651891,0.815423427,0.7861078
496,0425\13.json,0425\24.json,0.648,0.635,0.72,0.832805647,0.626
497,0425\13.json,0425\25.json,0.731,0.692,0.615840287,0.770400209,0.775605164
498,0425\13.json,0425\26.json,0.654,0.601,0.653197265,0.852065654,0.61800853
499,0425\13.json,0425\27.json,0.779,0.729,0.694022094,0.846343006,0.819407312
500,0425\13.json,0425\28.json,0.742,0.708,0.682242292,0.833518049,0.792110598
501,0425\13.json,0425\29.json,0.741,0.715,0.682242292,0.677010783,0.734166667
502,0425\13.json,0425\3.json,0.624,0.598,0.670820393,0.819359322,0.590711816
503,0425\13.json,0425\30.json,0.599,0.586,0.627571632,0.846142986,0.584007042
504,0425\13.json,0425\31.json,0.79,0.776,0.724882436,0.798149969,0.846
505,0425\13.json,0425\32.json,0.638,0.605,0.639602149,0.802864271,0.637605685
506,0425\13.json,0425\33.json,0.7,0.66,0.666794859,0.778727741,0.748261865
507,0425\13.json,0425\34.json,0.747,0.738,0.692820323,0.751727537,0.795211222
508,0425\13.json,0425\35.json,0.76,0.733,0.653197265,0.699762017,0.79615406
509,0425\13.json,0425\36.json,0.779,0.744,0.670820393,0.679747154,0.76100853
510,0425\13.json,0425\37.json,0.796,0.761,0.698297249,0.849166796,0.804052838
511,0425\13.json,0425\38.json,0.63,0.586,0.612825877,0.798222088,0.54100853
512,0425\13.json,0425\39.json,0.655,0.629,0.734130348,0.720152785,0.590711816
513,0425\13.json,0425\4.json,0.543,0.535,0.667246125,0.731041655,0.550833333
514,0425\13.json,0425\40.json,0.79,0.755,0.7,0.806354479,0.810711816
515,0425\13.json,0425\41.json,0.641,0.631,0.639602149,0.762555085,0.622645531
516,0425\13.json,0425\42.json,0.741,0.715,0.653197265,0.757716402,0.742407312
517,0425\13.json,0425\43.json,0.764,0.727,0.667246125,0.773817157,0.79950853
518,0425\13.json,0425\44.json,0.803,0.772,0.734846923,0.749290588,0.85692195
519,0425\13.json,0425\45.json,0.617,0.569,0.639602149,0.760930429,0.565451621
520,0425\13.json,0425\46.json,0.815,0.806,0.734846923,0.596736819,0.846
521,0425\13.json,0425\47.json,0.703,0.679,0.708949008,0.823119106,0.780907312
522,0425\13.json,0425\48.json,0.674,0.66,0.750651891,0.743353666,0.673588617
523,0425\13.json,0425\49.json,0.782,0.76,0.708949008,0.7612051,0.847097147
524,0425\13.json,0425\5.json,0.651,0.617,0.612372436,0.827921402,0.6975
525,0425\13.json,0425\50.json,0.594,0.569,0.612372436,0.795511185,0.54100853
526,0425\13.json,0425\51.json,0.712,0.666,0.571547607,0.762009735,0.736
527,0425\13.json,0425\52.json,0.592,0.557,0.639602149,0.822637549,0.522407312
528,0425\13.json,0425\53.json,0.597,0.563,0.596962006,0.803105697,0.54100853
529,0425\13.json,0425\54.json,0.758,0.747,0.583095189,0.827786697,0.807024831
530,0425\13.json,0425\55.json,0.793,0.793,0.76,0.722251666,0.846
531,0425\13.json,0425\56.json,0.629,0.535,0.567366515,0.815042798,0.522407312
532,0425\13.json,0425\57.json,0.762,0.727,0.698297249,0.726523405,0.792110598
533,0425\13.json,0425\58.json,0.535,0.5,0.554321863,0.801040098,0.514166667
534,0425\13.json,0425\59.json,0.56,0.525,0.554321863,0.820241883,0.503427249
535,0425\13.json,0425\6.json,0.751,0.715,0.694022094,0.898082522,0.792110598
536,0425\13.json,0425\60.json,0.622,0.52,0.548795472,0.804780639,0.564740678
537,0425\13.json,0425\61.json,0.742,0.713,0.642539604,0.778341948,0.790978755
538,0425\13.json,0425\62.json,0.6,0.565,0.611010093,0.826475307,0.60530845
539,0425\13.json,0425\63.json,0.563,0.542,0.594225082,0.767222253,0.525507936
540,0425\13.json,0425\64.json,0.618,0.572,0.626099034,0.78803605,0.591166667
541,0425\13.json,0425\65.json,0.813,0.798,0.741940827,0.789428754,0.8845
542,0425\13.json,0425\66.json,0.552,0.517,0.581377674,0.698636943,0.563869953
543,0425\13.json,0425\67.json,0.574,0.557,0.577350269,0.691420209,0.534303756
544,0425\13.json,0425\68.json,0.502,0.489,0.577350269,0.821997768,0.505901878
545,0425\13.json,0425\69.json,0.587,0.535,0.567366515,0.806071352,0.565451621
546,0425\13.json,0425\7.json,0.704,0.704,0.610658027,0.801576424,0.742407312
547,0425\13.json,0425\70.json,0.646,0.626,0.694022094,0.806914782,0.5875
548,0425\13.json,0425\71.json,0.806,0.793,0.745241314,0.792226682,0.846
549,0425\13.json,0425\72.json,0.664,0.546,0.612372436,0.731068599,0.553130535
550,0425\13.json,0425\73.json,0.624,0.614,0.670820393,0.852891871,0.637203286
551,0425\13.json,0425\74.json,0.578,0.569,0.625543242,0.838893139,0.584052838
552,0425\13.json,0425\75.json,0.764,0.75,0.654330305,0.792962847,0.826085407
553,0425\13.json,0425\76.json,0.58,0.561,0.594225082,0.821912688,0.564007936
554,0425\13.json,0425\77.json,0.648,0.632,0.680336051,0.773287365,0.637839672
555,0425\13.json,0425\78.json,0.598,0.588,0.639602149,0.785909806,0.590228342
556,0425\13.json,0425\79.json,0.61,0.585,0.654653671,0.778624213,0.590711816
557,0425\13.json,0425\8.json,0.789,0.759,0.724882436,0.869844581,0.820255284
558,0425\13.json,0425\80.json,0.612,0.569,0.625543242,0.653200882,0.60053662
559,0425\13.json,0425\81.json,0.724,0.689,0.538860251,0.721800888,0.729254265
560,0425\13.json,0425\82.json,0.702,0.687,0.708949008,0.840215078,0.813877642
561,0425\13.json,0425\83.json,0.598,0.563,0.642364055,0.805935582,0.608495929
562,0425\13.json,0425\84.json,0.818,0.798,0.741940827,0.869382157,0.8845
563,0425\13.json,0425\85.json,0.519,0.5,0.583840359,0.664154792,0.550833333
564,0425\13.json,0425\86.json,0.68,0.635,0.612372436,0.823497298,0.696572021
565,0425\13.json,0425\87.json,0.579,0.557,0.612372436,0.847365746,0.534303756
566,0425\13.json,0425\88.json,0.661,0.624,0.583840359,0.775993517,0.725901878
567,0425\13.json,0425\89.json,0.585,0.509,0.642539604,0.787646426,0.572803756
568,0425\13.json,0425\9.json,0.779,0.744,0.734130348,0.762961903,0.828495929
569,0425\13.json,0425\90.json,0.603,0.569,0.639602149,0.792610603,0.572110598
570,0425\13.json,0425\91.json,0.675,0.563,0.604743157,0.842391937,0.567854497
571,0425\13.json,0425\92.json,0.798,0.793,0.76,0.840559734,0.846
572,0425\13.json,0425\93.json,0.55,0.54,0.625543242,0.810551314,0.534303756
573,0425\13.json,0425\94.json,0.612,0.557,0.596480908,0.756055764,0.572110598
574,0425\13.json,0425\95.json,0.775,0.729,0.682242292,0.768600666,0.783869953
575,0425\13.json,0425\96.json,0.527,0.489,0.588348405,0.821251617,0.565451621
576,0425\13.json,0425\97.json,0.624,0.58,0.627571632,0.789547326,0.606632926
577,0425\13.json,0425\98.json,0.748,0.738,0.653197265,0.759407823,0.797348064
578,0425\13.json,0425\99.json,0.567,0.548,0.557086015,0.784344869,0.522407312
579,0425\14.json,0425\15.json,0.638,0.614,0.667246125,0.800220145,0.526693496
580,0425\14.json,0425\16.json,0.639,0.607,0.549125178,0.789684215,0.725
581,0425\14.json,0425\17.json,0.647,0.609,0.6,0.6496469,0.69690109
582,0425\14.json,0425\18.json,0.671,0.643,0.627571632,0.749706489,0.781839026
583,0425\14.json,0425\19.json,0.69,0.672,0.615840287,0.719432318,0.742407312
584,0425\14.json,0425\2.json,0.772,0.738,0.68,0.637891826,0.792762794
585,0425\14.json,0425\20.json,0.762,0.738,0.715541753,0.695929522,0.7525
586,0425\14.json,0425\21.json,0.72,0.678,0.611010093,0.678724962,0.722096748
587,0425\14.json,0425\22.json,0.733,0.687,0.611010093,0.60539616,0.729254265
588,0425\14.json,0425\23.json,0.675,0.648,0.667246125,0.749034575,0.728326286
589,0425\14.json,0425\24.json,0.65,0.614,0.64,0.775548197,0.572762794
590,0425\14.json,0425\25.json,0.689,0.644,0.538860251,0.613159542,0.722096748
591,0425\14.json,0425\26.json,0.601,0.54,0.530722778,0.718227489,0.5325
592,0425\14.json,0425\27.json,0.724,0.664,0.571547607,0.590904207,0.736390873
